Actual,Prediction,Team,Season,SUBSET
0.0,3.5688613145980286,Knicks,2007,TRAIN
0.0,3.602271908647065,Nets,2007,TRAIN
14.0,3.762774542914728,Lakers,2007,TRAIN
6.0,3.768045154172996,Jazz,2007,TRAIN
0.0,3.8708649588704143,Nuggets,2007,TRAIN
10.0,4.052510708282086,Pistons,2007,TRAIN
0.0,5.047670219520242,Bulls,2007,TRAIN
16.0,5.528141669266533,Celtics,2007,TRAIN
1.0,6.042567951588227,Suns,2007,TRAIN
7.0,6.410496364033922,Cavaliers,2007,TRAIN
2.0,6.9216847500351895,Rockets,2007,TRAIN
9.0,7.924544870814027,Spurs,2007,TRAIN
1.0,8.761811063915536,Mavericks,2007,TRAIN
0.0,0.16855482848570477,Bucks,2008,TRAIN
0.0,0.18474278832236932,Grizzlies,2008,TRAIN
0.0,0.3229440191706178,Knicks,2008,TRAIN
0.0,0.4356064268545831,Timberwolves,2008,TRAIN
0.0,0.47716105039384377,Thunder,2008,TRAIN
0.0,0.5795465926465957,Clippers,2008,TRAIN
0.0,0.6189781296766101,Kings,2008,TRAIN
0.0,0.6971931129161479,Warriors,2008,TRAIN
0.0,0.8421567640255228,Nets,2008,TRAIN
0.0,1.0499011495,Pacers,2008,TRAIN
4.0,1.2674336387465879,Hawks,2008,TRAIN
0.0,1.2964334976855783,Hornets,2008,TRAIN
3.0,1.553615232221613,Heat,2008,TRAIN
2.0,2.2637934976561462,Trail Blazers,2008,TRAIN
3.0,2.489805144457565,Bulls,2008,TRAIN
0.0,2.6409380189454614,Wizards,2008,TRAIN
0.0,2.8550009715973346,Raptors,2008,TRAIN
2.0,3.5513120274840806,76ers,2008,TRAIN
10.0,3.7113162465242078,Nuggets,2008,TRAIN
0.0,4.663417696951194,Pistons,2008,TRAIN
5.0,4.760632932264571,Mavericks,2008,TRAIN
0.0,4.8698298784299086,Suns,2008,TRAIN
1.0,5.450772312991487,Pelicans,2008,TRAIN
7.0,5.548022414241765,Celtics,2008,TRAIN
16.0,6.655905065502071,Lakers,2008,TRAIN
10.0,6.7527048434051355,Cavaliers,2008,TRAIN
1.0,6.775402505446877,Jazz,2008,TRAIN
13.0,7.139629246888316,Magic,2008,TRAIN
1.0,7.242247874275109,Spurs,2008,TRAIN
7.0,7.307430992515278,Rockets,2008,TRAIN
0.0,-0.7761852372391155,Wizards,2009,TRAIN
0.0,-0.2501349428983749,Warriors,2009,TRAIN
2.0,-0.2497597908109068,Thunder,2009,TRAIN
0.0,-0.2235751038613173,Timberwolves,2009,TRAIN
0.0,-0.20724299605661278,Kings,2009,TRAIN
0.0,0.18287403834464527,Grizzlies,2009,TRAIN
0.0,0.4494572953562301,Clippers,2009,TRAIN
0.0,0.8689936970123151,Raptors,2009,TRAIN
0.0,0.8943574570181841,Nets,2009,TRAIN
0.0,1.0506445108216393,76ers,2009,TRAIN
0.0,1.1945076469858709,Pacers,2009,TRAIN
1.0,2.591489097890599,Bulls,2009,TRAIN
3.0,2.708180587236333,Bucks,2009,TRAIN
0.0,2.8803264642164215,Knicks,2009,TRAIN
10.0,3.2788460122002046,Suns,2009,TRAIN
0.0,3.2920114372848177,Pistons,2009,TRAIN
0.0,3.3564670569896995,Hornets,2009,TRAIN
1.0,3.402367612252051,Heat,2009,TRAIN
4.0,3.4681667739553776,Jazz,2009,TRAIN
2.0,3.996976913469622,Trail Blazers,2009,TRAIN
0.0,4.2093300490303704,Pelicans,2009,TRAIN
4.0,4.4579784028328335,Hawks,2009,TRAIN
16.0,5.617801457823108,Lakers,2009,TRAIN
2.0,5.791417680247124,Mavericks,2009,TRAIN
0.0,6.242175791626374,Rockets,2009,TRAIN
2.0,6.658250577859995,Nuggets,2009,TRAIN
4.0,6.72696165633298,Spurs,2009,TRAIN
10.0,7.8975380767680985,Magic,2009,TRAIN
6.0,8.171369471468429,Cavaliers,2009,TRAIN
15.0,8.409582384795671,Celtics,2009,TRAIN
0.0,-0.8985150007227267,Nets,2010,TRAIN
0.0,-0.6533358317738333,Timberwolves,2010,TRAIN
0.0,-0.30356608841348376,Wizards,2010,TRAIN
0.0,-0.10225584699601575,Warriors,2010,TRAIN
0.0,0.11942665961082488,Kings,2010,TRAIN
0.0,0.5074239388930262,Pistons,2010,TRAIN
0.0,0.5994152968688942,Knicks,2010,TRAIN
0.0,0.9920986201865677,Raptors,2010,TRAIN
0.0,1.1349304936070812,Clippers,2010,TRAIN
0.0,1.4283036604030197,Rockets,2010,TRAIN
1.0,2.081582620142273,76ers,2010,TRAIN
1.0,2.5285625336868156,Pacers,2010,TRAIN
7.0,2.583398957780191,Grizzlies,2010,TRAIN
2.0,2.90839317515737,Trail Blazers,2010,TRAIN
0.0,2.985326444643305,Hornets,2010,TRAIN
2.0,3.32610841515343,Pelicans,2010,TRAIN
0.0,3.6035802860557054,Bucks,2010,TRAIN
2.0,3.789358473915237,Spurs,2010,TRAIN
6.0,4.105095780961683,Hawks,2010,TRAIN
1.0,4.470673376539729,Nuggets,2010,TRAIN
0.0,4.8873169637907505,Suns,2010,TRAIN
16.0,5.368149564574175,Mavericks,2010,TRAIN
9.0,5.799147555683423,Bulls,2010,TRAIN
9.0,5.814339821818366,Thunder,2010,TRAIN
14.0,6.091072626863742,Heat,2010,TRAIN
0.0,6.642141008996429,Jazz,2010,TRAIN
0.0,7.031037197658626,Cavaliers,2010,TRAIN
4.0,7.03782366811012,Lakers,2010,TRAIN
2.0,7.864594743143102,Magic,2010,TRAIN
5.0,8.631299076592308,Celtics,2010,TRAIN
0.0,-0.3625939632847763,Cavaliers,2011,TRAIN
0.0,0.14671514613078088,Wizards,2011,TRAIN
0.0,0.27553007198731994,Raptors,2011,TRAIN
0.0,0.3366455631030515,Pistons,2011,TRAIN
0.0,0.37466710032730843,Nets,2011,TRAIN
0.0,0.6221858464441993,Kings,2011,TRAIN
0.0,0.7250472706217161,Hornets,2011,TRAIN
0.0,1.0650021665962168,Pelicans,2011,TRAIN
0.0,1.070063462759741,Rockets,2011,TRAIN
0.0,1.1450736991883301,Jazz,2011,TRAIN
0.0,1.3734119829353562,Bucks,2011,TRAIN
0.0,1.586549003123321,Timberwolves,2011,TRAIN
7.0,2.2809694545285506,76ers,2011,TRAIN
6.0,2.638337885845483,Pacers,2011,TRAIN
0.0,2.8637861057208363,Warriors,2011,TRAIN
3.0,2.9358118566881664,Grizzlies,2011,TRAIN
0.0,3.61213963288587,Trail Blazers,2011,TRAIN
3.0,3.6390785662943026,Nuggets,2011,TRAIN
0.0,3.7478667877492726,Suns,2011,TRAIN
1.0,3.8841497696148717,Knicks,2011,TRAIN
13.0,4.461134536539647,Thunder,2011,TRAIN
10.0,4.507957494509004,Spurs,2011,TRAIN
2.0,4.528612641103102,Bulls,2011,TRAIN
0.0,5.889460437553216,Mavericks,2011,TRAIN
4.0,6.135035724191827,Clippers,2011,TRAIN
2.0,6.2340072254838965,Hawks,2011,TRAIN
1.0,6.596385705097594,Magic,2011,TRAIN
5.0,7.003010678045408,Lakers,2011,TRAIN
11.0,7.478813518564307,Celtics,2011,TRAIN
16.0,8.633922143230173,Heat,2011,TRAIN
0.0,-0.5264370290596021,Pelicans,2012,TRAIN
0.0,-0.4839885364463394,Trail Blazers,2012,TRAIN
0.0,-0.44427745230225296,Hornets,2012,TRAIN
0.0,-0.15001444620789312,Cavaliers,2012,TRAIN
0.0,-0.04860647737731135,Timberwolves,2012,TRAIN
0.0,0.20038692872573477,Kings,2012,TRAIN
0.0,1.096073023128064,Raptors,2012,TRAIN
0.0,1.4704964188788938,Suns,2012,TRAIN
2.0,1.9079652871012198,Rockets,2012,TRAIN
0.0,2.105015519183507,Wizards,2012,TRAIN
0.0,2.277380933921416,Pistons,2012,TRAIN
6.0,2.425409954713207,Warriors,2012,TRAIN
3.0,2.666675672123943,Nets,2012,TRAIN
0.0,2.6941297893378517,Bucks,2012,TRAIN
2.0,2.7699171051205025,Nuggets,2012,TRAIN
0.0,2.896087202687314,Jazz,2012,TRAIN
8.0,3.116725137910045,Grizzlies,2012,TRAIN
11.0,3.251034870605817,Pacers,2012,TRAIN
0.0,3.3984302722052977,Magic,2012,TRAIN
0.0,3.6319129736926876,76ers,2012,TRAIN
0.0,3.864924588941297,Mavericks,2012,TRAIN
2.0,4.062838661387072,Hawks,2012,TRAIN
5.0,4.374683543723796,Thunder,2012,TRAIN
6.0,4.445568267826989,Knicks,2012,TRAIN
2.0,4.653206849272836,Celtics,2012,TRAIN
0.0,4.888423751945166,Lakers,2012,TRAIN
2.0,5.227414507016289,Clippers,2012,TRAIN
15.0,5.269938406115237,Spurs,2012,TRAIN
5.0,7.1256832699430595,Bulls,2012,TRAIN
16.0,8.247609535580294,Heat,2012,TRAIN
0.0,-0.5188196065332754,Pelicans,2013,TRAIN
0.0,-0.4551982867304859,76ers,2013,TRAIN
0.0,-0.04163250159775322,Jazz,2013,TRAIN
0.0,-0.02481128280938152,Suns,2013,TRAIN
0.0,0.0728329737381319,Timberwolves,2013,TRAIN
0.0,0.11800638751852813,Magic,2013,TRAIN
0.0,0.18837871978240117,Kings,2013,TRAIN
0.0,0.6331551269242481,Bucks,2013,TRAIN
0.0,0.782908604646135,Pistons,2013,TRAIN
0.0,0.8474483272911302,Hornets,2013,TRAIN
0.0,1.9256165662073752,Cavaliers,2013,TRAIN
5.0,1.993697739000537,Trail Blazers,2013,TRAIN
3.0,2.1821694081268967,Raptors,2013,TRAIN
2.0,2.864933391730225,Rockets,2013,TRAIN
6.0,2.8951754718462017,Wizards,2013,TRAIN
3.0,3.357257489707005,Hawks,2013,TRAIN
0.0,3.38833168644526,Celtics,2013,TRAIN
0.0,3.4093132522735137,Lakers,2013,TRAIN
0.0,3.527416038982223,Nuggets,2013,TRAIN
3.0,3.7630150726099134,Warriors,2013,TRAIN
1.0,3.8530691196836844,Bulls,2013,TRAIN
3.0,3.9841443703626314,Mavericks,2013,TRAIN
3.0,4.403597660577357,Grizzlies,2013,TRAIN
10.0,4.469318465102741,Pacers,2013,TRAIN
5.0,4.60163231508848,Nets,2013,TRAIN
6.0,5.028236133015971,Clippers,2013,TRAIN
0.0,5.503368673118833,Knicks,2013,TRAIN
10.0,7.0569410459906345,Thunder,2013,TRAIN
16.0,7.338452342630023,Spurs,2013,TRAIN
13.0,8.732810372887911,Heat,2013,TRAIN
0.0,-1.557782605879565,76ers,2014,TRAIN
0.0,-0.6794975096619698,Jazz,2014,TRAIN
0.0,0.04069401978755407,Magic,2014,TRAIN
0.0,0.05198029803368439,Celtics,2014,TRAIN
0.0,0.4012464417967759,Timberwolves,2014,TRAIN
0.0,0.5469489254026387,Nuggets,2014,TRAIN
0.0,0.5731160656645382,Pelicans,2014,TRAIN
0.0,0.6290357263864841,Knicks,2014,TRAIN
0.0,0.6605698575325103,Lakers,2014,TRAIN
2.0,0.9117740301185436,Bucks,2014,TRAIN
0.0,0.9607941448905131,Kings,2014,TRAIN
0.0,1.1459375170896808,Suns,2014,TRAIN
2.0,1.3298427947371698,Nets,2014,TRAIN
0.0,1.9680146353545405,Hornets,2014,TRAIN
0.0,2.3842384941221573,Pistons,2014,TRAIN
8.0,3.65927491822509,Hawks,2014,TRAIN
6.0,3.9400146738470823,Grizzlies,2014,TRAIN
0.0,4.052503834484916,Thunder,2014,TRAIN
16.0,4.112438353925355,Warriors,2014,TRAIN
0.0,4.2940393487284885,Heat,2014,TRAIN
14.0,4.731319628041179,Cavaliers,2014,TRAIN
6.0,4.755855979437898,Wizards,2014,TRAIN
1.0,4.826549574406314,Mavericks,2014,TRAIN
7.0,5.238886283200078,Clippers,2014,TRAIN
0.0,6.108235607261599,Raptors,2014,TRAIN
6.0,6.475007070161083,Bulls,2014,TRAIN
1.0,6.654248090707689,Trail Blazers,2014,TRAIN
9.0,6.658500627578893,Rockets,2014,TRAIN
0.0,6.870404553671377,Pacers,2014,TRAIN
3.0,8.115170525461018,Spurs,2014,TRAIN
0.0,-0.7330417913467365,76ers,2015,TRAIN
0.0,-0.5628375555892595,Timberwolves,2015,TRAIN
0.0,-0.14357490142390436,Magic,2015,TRAIN
0.0,0.06934850330922784,Nuggets,2015,TRAIN
0.0,0.2332456128330492,Lakers,2015,TRAIN
0.0,0.5304915411740291,Nets,2015,TRAIN
0.0,0.6442186573343313,Jazz,2015,TRAIN
0.0,0.7330768263325244,Pistons,2015,TRAIN
0.0,0.8101731998859321,Knicks,2015,TRAIN
0.0,1.0161150170946924,Bucks,2015,TRAIN
0.0,1.0741937497138128,Suns,2015,TRAIN
0.0,1.3862455157678764,Kings,2015,TRAIN
0.0,2.116646207552459,Bulls,2015,TRAIN
2.0,2.3186309526010462,Celtics,2015,TRAIN
3.0,2.942950433013177,Hornets,2015,TRAIN
5.0,3.1549791912887355,Trail Blazers,2015,TRAIN
3.0,3.339207809007092,Pacers,2015,TRAIN
10.0,3.463031839489399,Raptors,2015,TRAIN
7.0,4.036683786032437,Heat,2015,TRAIN
0.0,4.145919697760994,Pelicans,2015,TRAIN
11.0,4.194632927056018,Thunder,2015,TRAIN
1.0,4.500749808320472,Rockets,2015,TRAIN
1.0,4.695855980355214,Mavericks,2015,TRAIN
4.0,5.7996125942842145,Hawks,2015,TRAIN
2.0,6.15588982403564,Clippers,2015,TRAIN
0.0,6.439184011163864,Wizards,2015,TRAIN
0.0,6.929870566047826,Grizzlies,2015,TRAIN
16.0,7.816357275703485,Cavaliers,2015,TRAIN
15.0,7.884317769384693,Warriors,2015,TRAIN
6.0,8.638121310062873,Spurs,2015,TRAIN
0.0,-1.0906635461500631,76ers,2016,TRAIN
0.0,-0.3198151534191923,Nets,2016,TRAIN
0.0,-0.016138801604460913,Lakers,2016,TRAIN
0.0,0.3374620040072471,Suns,2016,TRAIN
0.0,0.6097322240882783,Timberwolves,2016,TRAIN
0.0,0.6353054052788462,Pelicans,2016,TRAIN
0.0,0.7114069740826177,Knicks,2016,TRAIN
0.0,0.7353349672029278,Magic,2016,TRAIN
0.0,1.0238427632768023,Kings,2016,TRAIN
0.0,1.600386638796765,Nuggets,2016,TRAIN
0.0,1.6553494617526539,Trail Blazers,2016,TRAIN
2.0,2.6502016148908005,Bucks,2016,TRAIN
7.0,2.7935322184585307,Wizards,2016,TRAIN
6.0,2.8445678052766805,Rockets,2016,TRAIN
0.0,2.9943348509496337,Mavericks,2016,TRAIN
2.0,3.2367323774647563,Bulls,2016,TRAIN
0.0,3.4120196599365364,Pistons,2016,TRAIN
2.0,3.515582916589372,Grizzlies,2016,TRAIN
0.0,3.5650569857176846,Hornets,2016,TRAIN
9.0,3.59637978702587,Celtics,2016,TRAIN
4.0,3.6152882156035377,Jazz,2016,TRAIN
4.0,3.819369299102521,Raptors,2016,TRAIN
1.0,3.9529322988530904,Thunder,2016,TRAIN
0.0,4.111032039692684,Heat,2016,TRAIN
2.0,4.245991000402443,Hawks,2016,TRAIN
0.0,6.605119285499516,Pacers,2016,TRAIN
13.0,7.167526011896753,Cavaliers,2016,TRAIN
8.0,7.872522716284476,Spurs,2016,TRAIN
3.0,8.213156993174964,Clippers,2016,TRAIN
16.0,8.787057782910402,Warriors,2016,TRAIN
0.0,-0.30266778682453876,Hawks,2017,TRAIN
0.0,-0.17814020758004553,Suns,2017,TRAIN
0.0,0.04711003787720443,Nets,2017,TRAIN
0.0,0.21200132631926868,Lakers,2017,TRAIN
0.0,0.36365166062377063,Grizzlies,2017,TRAIN
5.0,0.382971021043172,76ers,2017,TRAIN
0.0,0.42512631670090567,Magic,2017,TRAIN
0.0,0.5069330602930031,Bulls,2017,TRAIN
0.0,0.6452379416018647,Mavericks,2017,TRAIN
0.0,0.6667872664602215,Knicks,2017,TRAIN
0.0,0.6825304339446097,Kings,2017,TRAIN
0.0,0.9642990219347153,Hornets,2017,TRAIN
0.0,1.4638312027539169,Trail Blazers,2017,TRAIN
0.0,1.4687791754022532,Pistons,2017,TRAIN
5.0,2.640915957302619,Pelicans,2017,TRAIN
1.0,2.8502856450781486,Timberwolves,2017,TRAIN
4.0,3.031881758640785,Raptors,2017,TRAIN
3.0,3.0561207212597155,Bucks,2017,TRAIN
3.0,3.2159864334631547,Pacers,2017,TRAIN
1.0,3.5721377795856926,Heat,2017,TRAIN
0.0,3.6568284131562403,Nuggets,2017,TRAIN
5.0,3.7377954254352237,Jazz,2017,TRAIN
2.0,3.8330250170545557,Wizards,2017,TRAIN
0.0,3.862130302276827,Clippers,2017,TRAIN
11.0,3.8628712868422324,Celtics,2017,TRAIN
2.0,4.01424506953457,Thunder,2017,TRAIN
11.0,5.0460776835361285,Rockets,2017,TRAIN
12.0,6.362642222545348,Cavaliers,2017,TRAIN
1.0,7.127510556044823,Spurs,2017,TRAIN
16.0,8.175158735299165,Warriors,2017,TRAIN
0.0,-0.6494159345810051,Suns,2018,TRAIN
0.0,-0.22623124249595614,Bulls,2018,TRAIN
0.0,-0.21903047517097446,Knicks,2018,TRAIN
1.0,-0.13072044217976586,Magic,2018,TRAIN
0.0,-0.10958945470753548,Hawks,2018,TRAIN
0.0,0.0010043279313336627,Kings,2018,TRAIN
0.0,0.04256623895900298,Grizzlies,2018,TRAIN
0.0,0.4451288807128359,Mavericks,2018,TRAIN
7.0,0.7082050485970347,Nuggets,2018,TRAIN
1.0,0.7781100198378893,Nets,2018,TRAIN
0.0,1.1448834679717672,Pacers,2018,TRAIN
0.0,1.311080977977931,Hornets,2018,TRAIN
0.0,1.4418517056198306,Pistons,2018,TRAIN
0.0,1.7014929251066366,Pelicans,2018,TRAIN
